Game ID,date,season,neutral,is_home,playoff,team1,team2,score1,score2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,is_win,gm_no
202309240BAL,2023-09-24,2023,0,1,NA,BAL,IND,19,22,1556.73717,1422.086431,0.759379754,0.240620246,1533.581288,1445.242313,0,3
202309240BAL,2023-09-24,2023,0,0,NA,IND,BAL,22,19,1422.086431,1556.73717,0.240620246,0.759379754,1445.242313,1533.581288,1,3
202309240CLE,2023-09-24,2023,0,1,NA,CLE,TEN,27,3,1524.667213,1472.289083,0.662774471,0.337225529,1545.27733,1451.678966,1,3
202309240CLE,2023-09-24,2023,0,0,NA,TEN,CLE,3,27,1472.289083,1524.667213,0.337225529,0.662774471,1451.678966,1545.27733,0,3
202309240DET,2023-09-24,2023,0,1,NA,DET,ATL,20,6,1492.165525,1491.920211,0.592807147,0.407192853,1513.584283,1470.501453,1,3
202309240DET,2023-09-24,2023,0,0,NA,ATL,DET,6,20,1491.920211,1492.165525,0.407192853,0.592807147,1470.501453,1513.584283,0,3
202309240GB,2023-09-24,2023,0,1,NA,GB,NO,18,17,1539.480952,1527.467557,0.609050964,0.390949036,1544.71735,1522.231158,1,3
202309240GB,2023-09-24,2023,0,0,NA,NO,GB,17,18,1527.467557,1539.480952,0.390949036,0.609050964,1522.231158,1544.71735,0,3
202309240JAX,2023-09-24,2023,0,1,NA,JAX,HOU,17,37,1516.555183,1336.856988,0.803544408,0.196455592,1461.503838,1391.908333,0,3
202309240JAX,2023-09-24,2023,0,0,NA,HOU,JAX,37,17,1336.856988,1516.555183,0.196455592,0.803544408,1391.908333,1461.503838,1,3
202309240KC,2023-09-24,2023,0,1,NA,KC,CHI,41,10,1678.098244,1349.837466,0.905833499,0.094166501,1683.635549,1344.300162,1,3
202309240KC,2023-09-24,2023,0,0,NA,CHI,KC,10,41,1349.837466,1678.098244,0.094166501,0.905833499,1344.300162,1683.635549,0,3
202309240MIA,2023-09-24,2023,0,1,NA,MIA,DEN,70,20,1535.197909,1400.574579,0.759350924,0.240649076,1552.547453,1383.225035,1,3
202309240MIA,2023-09-24,2023,0,0,NA,DEN,MIA,20,70,1400.574579,1535.197909,0.240649076,0.759350924,1383.225035,1552.547453,0,3
202309240MIN,2023-09-24,2023,0,1,NA,MIN,LAC,24,28,1492.835121,1486.033748,0.601884147,0.398115853,1472.807579,1506.06129,0,3
202309240MIN,2023-09-24,2023,0,0,NA,LAC,MIN,28,24,1486.033748,1492.835121,0.398115853,0.601884147,1506.06129,1472.807579,1,3
202309240NYJ,2023-09-24,2023,0,1,NA,NYJ,NE,10,15,1448.377076,1469.899703,0.562244403,0.437755597,1427.822738,1490.454041,0,3
202309240NYJ,2023-09-24,2023,0,0,NA,NE,NYJ,15,10,1469.899703,1448.377076,0.437755597,0.562244403,1490.454041,1427.822738,1,3
202309240OAK,2023-09-24,2023,0,1,NA,OAK,PIT,18,23,1468.888046,1522.08963,0.516972761,0.483027239,1450.262341,1540.715335,0,3
202309240OAK,2023-09-24,2023,0,0,NA,PIT,OAK,23,18,1522.08963,1468.888046,0.483027239,0.516972761,1540.715335,1450.262341,1,3
202309240SEA,2023-09-24,2023,0,1,NA,SEA,CAR,37,27,1488.84169,1442.728814,0.654666906,0.345333094,1504.606906,1426.963598,1,3
202309240SEA,2023-09-24,2023,0,0,NA,CAR,SEA,27,37,1442.728814,1488.84169,0.345333094,0.654666906,1426.963598,1504.606906,0,3
202309240WSH,2023-09-24,2023,0,1,NA,WSH,BUF,3,37,1511.331785,1617.701946,0.440743342,0.559256658,1480.570323,1648.463408,0,3
202309240WSH,2023-09-24,2023,0,0,NA,BUF,WSH,37,3,1617.701946,1511.331785,0.559256658,0.440743342,1648.463408,1480.570323,1,3
202309250CIN,2023-09-25,2023,0,1,NA,CIN,LAR,19,16,1587.638839,1475.955317,0.734401891,0.265598109,1594.455344,1469.138812,1,3
202309250CIN,2023-09-25,2023,0,0,NA,LAR,CIN,16,19,1475.955317,1587.638839,0.265598109,0.734401891,1469.138812,1594.455344,0,3
202309250TB,2023-09-25,2023,0,1,NA,TB,PHI,11,25,1515.045547,1626.180423,0.433994069,0.566005931,1492.022789,1649.203181,0,3
202309250TB,2023-09-25,2023,0,0,NA,PHI,TB,25,11,1626.180423,1515.045547,0.566005931,0.433994069,1649.203181,1492.022789,1,3
202309280GB,2023-09-28,2023,0,1,NA,GB,DET,20,34,1544.71735,1513.584283,0.634920908,0.365079092,1508.75809,1549.543544,0,4
202309280GB,2023-09-28,2023,0,0,NA,DET,GB,34,20,1513.584283,1544.71735,0.365079092,0.634920908,1549.543544,1508.75809,1,4
202310010BUF,2023-10-01,2023,0,1,NA,BUF,MIA,48,20,1648.463408,1552.547453,0.716325395,0.283674605,1666.265617,1534.745244,1,4
202310010BUF,2023-10-01,2023,0,0,NA,MIA,BUF,20,48,1552.547453,1648.463408,0.283674605,0.716325395,1534.745244,1666.265617,0,4
202310010CAR,2023-10-01,2023,0,1,NA,CAR,MIN,13,21,1426.963598,1472.807579,0.527539827,0.472460173,1403.577499,1496.193678,0,4
202310010CAR,2023-10-01,2023,0,0,NA,MIN,CAR,21,13,1472.807579,1426.963598,0.472460173,0.527539827,1496.193678,1403.577499,1,4
202310010CHI,2023-10-01,2023,0,1,NA,CHI,DEN,28,31,1344.300162,1383.225035,0.537454828,0.462545172,1329.220015,1398.305182,0,4
202310010CHI,2023-10-01,2023,0,0,NA,DEN,CHI,31,28,1383.225035,1344.300162,0.462545172,0.537454828,1398.305182,1329.220015,1,4
202310010CLE,2023-10-01,2023,0,1,NA,CLE,BAL,3,28,1545.27733,1533.581288,0.608615893,0.391384107,1504.186232,1574.672386,0,4
202310010CLE,2023-10-01,2023,0,0,NA,BAL,CLE,28,3,1533.581288,1545.27733,0.391384107,0.608615893,1574.672386,1504.186232,1,4
202310010DAL,2023-10-01,2023,0,1,NA,DAL,NE,38,3,1590.771038,1490.454041,0.721445103,0.278554897,1609.339838,1471.885242,1,4
202310010DAL,2023-10-01,2023,0,0,NA,NE,DAL,3,38,1490.454041,1590.771038,0.278554897,0.721445103,1471.885242,1609.339838,0,4
202310010HOU,2023-10-01,2023,0,1,NA,HOU,PIT,30,6,1391.908333,1540.715335,0.381678036,0.618321964,1433.290793,1499.332875,1,4
202310010HOU,2023-10-01,2023,0,0,NA,PIT,HOU,6,30,1540.715335,1391.908333,0.618321964,0.381678036,1499.332875,1433.290793,0,4
202310010IND,2023-10-01,2023,0,1,NA,IND,LAR,23,29,1445.242313,1469.138812,0.558878259,0.441121741,1423.077664,1491.30346,0,4
202310010IND,2023-10-01,2023,0,0,NA,LAR,IND,29,23,1469.138812,1445.242313,0.441121741,0.558878259,1491.30346,1423.077664,1,4
202310010JAX,2023-10-01,2023,1,0,NA,JAX,ATL,23,7,1461.503838,1470.501453,0.487054285,0.512945715,1490.688892,1441.316398,1,4
202310010JAX,2023-10-01,2023,1,0,NA,ATL,JAX,7,23,1470.501453,1461.503838,0.512945715,0.487054285,1441.316398,1490.688892,0,4
202310010LAC,2023-10-01,2023,0,1,NA,LAC,OAK,24,17,1506.06129,1450.262341,0.667161476,0.332838524,1519.183152,1437.140479,1,4
202310010LAC,2023-10-01,2023,0,0,NA,OAK,LAC,17,24,1450.262341,1506.06129,0.332838524,0.667161476,1437.140479,1519.183152,0,4
202310010NO,2023-10-01,2023,0,1,NA,NO,TB,9,26,1522.231158,1492.022789,0.633686174,0.366313826,1483.94238,1530.311567,0,4
202310010NO,2023-10-01,2023,0,0,NA,TB,NO,26,9,1492.022789,1522.231158,0.366313826,0.633686174,1530.311567,1483.94238,1,4
202310010NYJ,2023-10-01,2023,0,1,NA,NYJ,KC,20,23,1427.822738,1683.635549,0.250038524,0.749961476,1421.44349,1690.014797,0,4
202310010NYJ,2023-10-01,2023,0,0,NA,KC,NYJ,23,20,1683.635549,1427.822738,0.749961476,0.250038524,1690.014797,1421.44349,1,4
202310010PHI,2023-10-01,2023,0,1,NA,PHI,WSH,34,31,1649.203181,1480.570323,0.793294399,0.206705601,1654.384082,1475.389422,1,4
202310010PHI,2023-10-01,2023,0,0,NA,WSH,PHI,31,34,1480.570323,1649.203181,0.206705601,0.793294399,1475.389422,1654.384082,0,4
202310010SF,2023-10-01,2023,0,1,NA,SF,ARI,35,16,1678.17497,1438.423966,0.852492803,0.147507197,1685.937519,1430.661417,1,4
202310010SF,2023-10-01,2023,0,0,NA,ARI,SF,16,35,1438.423966,1678.17497,0.147507197,0.852492803,1430.661417,1685.937519,0,4
202310010TEN,2023-10-01,2023,0,1,NA,TEN,CIN,27,3,1451.678966,1594.455344,0.389903749,0.610096251,1492.394873,1553.739438,1,4
202310010TEN,2023-10-01,2023,0,0,NA,CIN,TEN,3,27,1594.455344,1451.678966,0.610096251,0.389903749,1553.739438,1492.394873,0,4
202310020NYG,2023-10-02,2023,0,1,NA,NYG,SEA,3,24,1455.089732,1504.606906,0.522266841,0.477733159,1422.573918,1537.12272,0,4
202310020NYG,2023-10-02,2023,0,0,NA,SEA,NYG,24,3,1504.606906,1455.089732,0.477733159,0.522266841,1537.12272,1422.573918,1,4
202310050WSH,2023-10-05,2023,0,1,NA,WSH,CHI,20,40,1475.389422,1329.220015,0.771286332,0.228713668,1423.438926,1381.170511,0,5
202310050WSH,2023-10-05,2023,0,0,NA,CHI,WSH,40,20,1329.220015,1475.389422,0.228713668,0.771286332,1381.170511,1423.438926,1,5
202310080ARI,2023-10-08,2023,0,1,NA,ARI,CIN,20,34,1430.661417,1553.739438,0.41718891,0.58281109,1408.647202,1575.753652,0,5
202310080ARI,2023-10-08,2023,0,0,NA,CIN,ARI,34,20,1553.739438,1430.661417,0.58281109,0.41718891,1575.753652,1408.647202,1,5
202310080ATL,2023-10-08,2023,0,1,NA,ATL,HOU,21,19,1441.316398,1433.290793,0.603571587,0.396428413,1449.746981,1424.86021,1,5
202310080ATL,2023-10-08,2023,0,0,NA,HOU,ATL,19,21,1433.290793,1441.316398,0.396428413,0.603571587,1424.86021,1449.746981,0,5
202310080BUF,2023-10-08,2023,1,0,NA,BUF,JAX,20,25,1666.265617,1490.688892,0.733157288,0.266842712,1637.714163,1519.240346,0,5
202310080BUF,2023-10-08,2023,1,0,NA,JAX,BUF,25,20,1490.688892,1666.265617,0.266842712,0.733157288,1519.240346,1637.714163,1,5
202310080DEN,2023-10-08,2023,0,1,NA,DEN,NYJ,21,31,1398.305182,1421.44349,0.559953976,0.440046024,1370.930067,1448.818604,0,5
202310080DEN,2023-10-08,2023,0,0,NA,NYJ,DEN,31,21,1421.44349,1398.305182,0.440046024,0.559953976,1448.818604,1370.930067,1,5
202310080DET,2023-10-08,2023,0,1,NA,DET,CAR,42,24,1549.543544,1403.577499,0.77107976,0.22892024,1561.844768,1391.276275,1,5
202310080DET,2023-10-08,2023,0,0,NA,CAR,DET,24,42,1403.577499,1549.543544,0.22892024,0.77107976,1391.276275,1561.844768,0,5
202310080IND,2023-10-08,2023,0,1,NA,IND,TEN,23,16,1423.077664,1492.394873,0.493787356,0.506212644,1444.17185,1471.300687,1,5
202310080IND,2023-10-08,2023,0,0,NA,TEN,IND,16,23,1492.394873,1423.077664,0.506212644,0.493787356,1471.300687,1444.17185,0,5
202310080LAR,2023-10-08,2023,0,1,NA,LAR,PHI,14,23,1491.30346,1654.384082,0.362484369,0.637515631,1475.322886,1670.364656,0,5
202310080LAR,2023-10-08,2023,0,0,NA,PHI,LAR,23,14,1654.384082,1491.30346,0.637515631,0.362484369,1670.364656,1475.322886,1,5
202310080MIA,2023-10-08,2023,0,1,NA,MIA,NYG,31,16,1534.745244,1422.573918,0.734949251,0.265050749,1548.347367,1408.971795,1,5
202310080MIA,2023-10-08,2023,0,0,NA,NYG,MIA,16,31,1422.573918,1534.745244,0.265050749,0.734949251,1408.971795,1548.347367,0,5
202310080MIN,2023-10-08,2023,0,1,NA,MIN,KC,20,27,1496.193678,1690.014797,0.322664427,0.677335573,1483.51674,1702.691734,0,5
202310080MIN,2023-10-08,2023,0,0,NA,KC,MIN,27,20,1690.014797,1496.193678,0.677335573,0.322664427,1702.691734,1483.51674,1,5
202310080NE,2023-10-08,2023,0,1,NA,NE,NO,0,34,1471.885242,1483.94238,0.575606606,0.424393394,1429.946348,1525.881273,0,5
202310080NE,2023-10-08,2023,0,0,NA,NO,NE,34,0,1483.94238,1471.885242,0.424393394,0.575606606,1525.881273,1429.946348,1,5
202310080PIT,2023-10-08,2023,0,1,NA,PIT,BAL,17,10,1499.332875,1574.672386,0.485124639,0.514875361,1520.847051,1553.15821,1,5
202310080PIT,2023-10-08,2023,0,0,NA,BAL,PIT,10,17,1574.672386,1499.332875,0.514875361,0.485124639,1553.15821,1520.847051,0,5
202310080SF,2023-10-08,2023,0,1,NA,SF,DAL,42,10,1685.937519,1609.339838,0.693195595,0.306804405,1706.095009,1589.182347,1,5
202310080SF,2023-10-08,2023,0,0,NA,DAL,SF,10,42,1609.339838,1685.937519,0.306804405,0.693195595,1589.182347,1706.095009,0,5
202310090OAK,2023-10-09,2023,0,1,NA,OAK,GB,17,13,1437.140479,1508.75809,0.490477643,0.509522357,1453.590854,1492.307715,1,5
202310090OAK,2023-10-09,2023,0,0,NA,GB,OAK,13,17,1508.75809,1437.140479,0.509522357,0.490477643,1492.307715,1453.590854,0,5
202310120KC,2023-10-12,2023,0,1,NA,KC,DEN,19,8,1702.691734,1370.930067,0.907538508,0.092461492,1706.584798,1367.037003,1,6
202310120KC,2023-10-12,2023,0,0,NA,DEN,KC,8,19,1370.930067,1702.691734,0.092461492,0.907538508,1367.037003,1706.584798,0,6
202310150ATL,2023-10-15,2023,0,1,NA,ATL,WSH,16,24,1449.746981,1423.438926,0.628458964,0.371541036,1420.933819,1452.252087,0,6
202310150ATL,2023-10-15,2023,0,0,NA,WSH,ATL,24,16,1423.438926,1449.746981,0.371541036,0.628458964,1452.252087,1420.933819,1,6
202310150BUF,2023-10-15,2023,0,1,NA,BUF,NYG,14,9,1637.714163,1408.971795,0.844344715,0.155655285,1642.635065,1404.050894,1,6
202310150BUF,2023-10-15,2023,0,0,NA,NYG,BUF,9,14,1408.971795,1637.714163,0.155655285,0.844344715,1404.050894,1642.635065,0,6
202310150CHI,2023-10-15,2023,0,1,NA,CHI,MIN,13,19,1381.170511,1483.51674,0.446460501,0.553539499,1364.085105,1500.602147,0,6
202310150CHI,2023-10-15,2023,0,0,NA,MIN,CHI,19,13,1483.51674,1381.170511,0.553539499,0.446460501,1500.602147,1364.085105,1,6
202310150CIN,2023-10-15,2023,0,1,NA,CIN,SEA,17,13,1575.753652,1537.12272,0.644866055,0.355133945,1586.670725,1526.205648,1,6
202310150CIN,2023-10-15,2023,0,0,NA,SEA,CIN,13,17,1537.12272,1575.753652,0.355133945,0.644866055,1526.205648,1586.670725,0,5
202310150CLE,2023-10-15,2023,0,1,NA,CLE,SF,19,17,1504.186232,1706.095009,0.312574574,0.687425426,1520.292847,1689.988394,1,5
202310150CLE,2023-10-15,2023,0,0,NA,SF,CLE,17,19,1706.095009,1504.186232,0.687425426,0.312574574,1689.988394,1520.292847,0,6
202310150HOU,2023-10-15,2023,0,1,NA,HOU,NO,20,13,1424.86021,1525.881273,0.448346464,0.551653536,1448.184733,1502.556751,1,6
202310150HOU,2023-10-15,2023,0,0,NA,NO,HOU,13,20,1525.881273,1424.86021,0.551653536,0.448346464,1502.556751,1448.184733,0,6
202310150JAX,2023-10-15,2023,0,1,NA,JAX,IND,37,20,1519.240346,1444.17185,0.691320299,0.308679701,1536.016248,1427.395948,1,6
202310150JAX,2023-10-15,2023,0,0,NA,IND,JAX,20,37,1444.17185,1519.240346,0.308679701,0.691320299,1427.395948,1536.016248,0,6
202310150LAR,2023-10-15,2023,0,1,NA,LAR,ARI,26,9,1475.322886,1408.647202,0.680916349,0.319083651,1492.726634,1391.243454,1,6
202310150LAR,2023-10-15,2023,0,0,NA,ARI,LAR,9,26,1408.647202,1475.322886,0.319083651,0.680916349,1391.243454,1492.726634,0,6
202310150MIA,2023-10-15,2023,0,1,NA,MIA,CAR,42,21,1548.347367,1391.276275,0.78216775,0.21783225,1560.579239,1379.044403,1,6
202310150MIA,2023-10-15,2023,0,0,NA,CAR,MIA,21,42,1391.276275,1548.347367,0.21783225,0.78216775,1379.044403,1560.579239,0,6
202310150NYJ,2023-10-15,2023,0,1,NA,NYJ,PHI,20,14,1448.818604,1670.364656,0.288813918,0.711186082,1478.617067,1640.566194,1,6
202310150NYJ,2023-10-15,2023,0,0,NA,PHI,NYJ,14,20,1670.364656,1448.818604,0.711186082,0.288813918,1640.566194,1478.617067,0,6
202310150OAK,2023-10-15,2023,0,1,NA,OAK,NE,21,17,1453.590854,1429.946348,0.624871827,0.375128173,1465.198075,1418.339128,1,6
202310150OAK,2023-10-15,2023,0,0,NA,NE,OAK,17,21,1429.946348,1453.590854,0.375128173,0.624871827,1418.339128,1465.198075,0,6
202310150TB,2023-10-15,2023,0,1,NA,TB,DET,6,20,1530.311567,1561.844768,0.548014187,0.451985813,1500.172081,1591.984254,0,5
202310150TB,2023-10-15,2023,0,0,NA,DET,TB,20,6,1561.844768,1530.311567,0.451985813,0.548014187,1591.984254,1500.172081,1,6
202310150TEN,2023-10-15,2023,1,0,NA,TEN,BAL,16,24,1471.300687,1553.15821,0.384329944,0.615670056,1455.017372,1569.441525,0,6
202310150TEN,2023-10-15,2023,1,0,NA,BAL,TEN,24,16,1553.15821,1471.300687,0.615670056,0.384329944,1569.441525,1455.017372,1,6
202310160LAC,2023-10-16,2023,0,1,NA,LAC,DAL,17,20,1519.183152,1589.182347,0.492806075,0.507193925,1505.550644,1602.814855,0,5
202310160LAC,2023-10-16,2023,0,0,NA,DAL,LAC,20,17,1589.182347,1519.183152,0.507193925,0.492806075,1602.814855,1505.550644,1,6
202310190NO,2023-10-19,2023,0,1,NA,NO,JAX,24,31,1502.556751,1536.016248,0.545266152,0.454733848,1479.549929,1559.023069,0,7
202310190NO,2023-10-19,2023,0,0,NA,JAX,NO,31,24,1536.016248,1502.556751,0.454733848,0.545266152,1559.023069,1479.549929,1,7
202310220BAL,2023-10-22,2023,0,1,NA,BAL,DET,38,6,1569.441525,1591.984254,0.560798585,0.439201415,1599.573438,1561.852341,1,7
202310220BAL,2023-10-22,2023,0,0,NA,DET,BAL,6,38,1591.984254,1569.441525,0.439201415,0.560798585,1561.852341,1599.573438,0,7
202310220CHI,2023-10-22,2023,0,1,NA,CHI,OAK,30,12,1364.085105,1465.198075,0.448215615,0.551784385,1397.121303,1432.161877,1,7
202310220CHI,2023-10-22,2023,0,0,NA,OAK,CHI,12,30,1465.198075,1364.085105,0.551784385,0.448215615,1432.161877,1397.121303,0,7
202310220DEN,2023-10-22,2023,0,1,NA,DEN,GB,19,17,1367.037003,1492.307715,0.414123177,0.585876823,1380.272633,1479.072086,1,7
202310220DEN,2023-10-22,2023,0,0,NA,GB,DEN,17,19,1492.307715,1367.037003,0.585876823,0.414123177,1479.072086,1380.272633,0,6
202310220IND,2023-10-22,2023,0,1,NA,IND,CLE,38,39,1427.395948,1520.292847,0.45993919,0.54006081,1421.099677,1526.589119,0,7
202310220IND,2023-10-22,2023,0,0,NA,CLE,IND,39,38,1520.292847,1427.395948,0.54006081,0.45993919,1526.589119,1421.099677,1,6
202310220KC,2023-10-22,2023,0,1,NA,KC,LAC,31,17,1706.584798,1505.550644,0.822213353,0.177786647,1715.17512,1496.960322,1,7
202310220KC,2023-10-22,2023,0,0,NA,LAC,KC,17,31,1505.550644,1706.584798,0.177786647,0.822213353,1496.960322,1715.17512,0,6
202310220LAR,2023-10-22,2023,0,1,NA,LAR,PIT,17,24,1492.726634,1520.847051,0.552875545,0.447124455,1469.341165,1544.23252,0,7
202310220LAR,2023-10-22,2023,0,0,NA,PIT,LAR,24,17,1520.847051,1492.726634,0.447124455,0.552875545,1544.23252,1469.341165,1,6
202310220NE,2023-10-22,2023,0,1,NA,NE,BUF,29,25,1418.339128,1642.635065,0.28557341,0.71442659,1443.130724,1617.843469,1,7
202310220NE,2023-10-22,2023,0,0,NA,BUF,NE,25,29,1642.635065,1418.339128,0.71442659,0.28557341,1617.843469,1443.130724,0,7
202310220NYG,2023-10-22,2023,0,1,NA,NYG,WSH,14,7,1404.050894,1452.252087,0.524156605,0.475843395,1423.690698,1432.612282,1,7
202310220NYG,2023-10-22,2023,0,0,NA,WSH,NYG,7,14,1452.252087,1404.050894,0.475843395,0.524156605,1432.612282,1423.690698,0,7
202310220PHI,2023-10-22,2023,0,1,NA,PHI,MIA,31,17,1640.566194,1560.579239,0.69732923,0.30267077,1655.945596,1545.199837,1,7
202310220PHI,2023-10-22,2023,0,0,NA,MIA,PHI,17,31,1560.579239,1640.566194,0.30267077,0.69732923,1545.199837,1655.945596,0,7
202310220SEA,2023-10-22,2023,0,1,NA,SEA,ARI,20,10,1526.205648,1391.243454,0.7597072,0.2402928,1536.769425,1380.679677,1,6
202310220SEA,2023-10-22,2023,0,0,NA,ARI,SEA,10,20,1391.243454,1526.205648,0.2402928,0.7597072,1380.679677,1536.769425,0,7
202310220TB,2023-10-22,2023,0,1,NA,TB,ATL,13,16,1500.172081,1420.933819,0.696418821,0.303581179,1479.508488,1441.597413,0,6
202310220TB,2023-10-22,2023,0,0,NA,ATL,TB,16,13,1420.933819,1500.172081,0.303581179,0.696418821,1441.597413,1479.508488,1,7
202310230MIN,2023-10-23,2023,0,1,NA,MIN,SF,22,17,1500.602147,1689.988394,0.32826895,0.67173105,1526.116306,1664.474234,1,7
202310230MIN,2023-10-23,2023,0,0,NA,SF,MIN,17,22,1689.988394,1500.602147,0.67173105,0.32826895,1664.474234,1526.116306,0,7
202310260BUF,2023-10-26,2023,0,1,NA,BUF,TB,24,18,1617.843469,1479.508488,0.763233618,0.236766382,1626.278393,1471.073563,1,8
202310260BUF,2023-10-26,2023,0,0,NA,TB,BUF,18,24,1479.508488,1617.843469,0.236766382,0.763233618,1471.073563,1626.278393,0,7
202310290ARI,2023-10-29,2023,0,1,NA,ARI,BAL,24,31,1380.679677,1599.573438,0.291960017,0.708039983,1369.331243,1610.921871,0,8
202310290ARI,2023-10-29,2023,0,0,NA,BAL,ARI,31,24,1599.573438,1380.679677,0.708039983,0.291960017,1610.921871,1369.331243,1,8
202310290CAR,2023-10-29,2023,0,1,NA,CAR,HOU,15,13,1379.044403,1448.184733,0.494041868,0.505958132,1390.182401,1437.046736,1,7
202310290CAR,2023-10-29,2023,0,0,NA,HOU,CAR,13,15,1448.184733,1379.044403,0.505958132,0.494041868,1437.046736,1390.182401,0,7
202310290DAL,2023-10-29,2023,0,1,NA,DAL,LAR,43,20,1602.814855,1469.341165,0.758139519,0.241860481,1616.915659,1455.240361,1,7
202310290DAL,2023-10-29,2023,0,0,NA,LAR,DAL,20,43,1469.341165,1602.814855,0.241860481,0.758139519,1455.240361,1616.915659,0,8
202310290DEN,2023-10-29,2023,0,1,NA,DEN,KC,24,9,1380.272633,1715.17512,0.174554877,0.825445123,1432.445786,1663.001967,1,8
202310290DEN,2023-10-29,2023,0,0,NA,KC,DEN,9,24,1715.17512,1380.272633,0.825445123,0.174554877,1663.001967,1432.445786,0,8
202310290GB,2023-10-29,2023,0,1,NA,GB,MIN,10,24,1479.072086,1526.116306,0.525817462,0.474182538,1450.358935,1554.829456,0,7
202310290GB,2023-10-29,2023,0,0,NA,MIN,GB,24,10,1526.116306,1479.072086,0.474182538,0.525817462,1554.829456,1450.358935,1,8
202310290IND,2023-10-29,2023,0,1,NA,IND,NO,27,38,1421.099677,1479.549929,0.509424727,0.490575273,1395.70662,1504.942986,0,8
202310290IND,2023-10-29,2023,0,0,NA,NO,IND,38,27,1479.549929,1421.099677,0.490575273,0.509424727,1504.942986,1395.70662,1,8
202310290LAC,2023-10-29,2023,0,1,NA,LAC,CHI,30,13,1496.960322,1397.121303,0.720891827,0.279108173,1511.970207,1382.111418,1,7
202310290LAC,2023-10-29,2023,0,0,NA,CHI,LAC,13,30,1397.121303,1496.960322,0.279108173,0.720891827,1382.111418,1511.970207,0,8
202310290MIA,2023-10-29,2023,0,1,NA,MIA,NE,31,17,1545.199837,1443.130724,0.723467472,0.276532528,1559.120012,1429.210549,1,8
202310290MIA,2023-10-29,2023,0,0,NA,NE,MIA,17,31,1443.130724,1545.199837,0.276532528,0.723467472,1429.210549,1559.120012,0,8
202310290NYG,2023-10-29,2023,0,1,NA,NYG,NYJ,10,13,1423.690698,1478.617067,0.51449306,0.48550694,1409.360304,1492.947461,0,8
202310290NYG,2023-10-29,2023,0,0,NA,NYJ,NYG,13,10,1478.617067,1423.690698,0.48550694,0.51449306,1492.947461,1409.360304,1,7
202310290PIT,2023-10-29,2023,0,1,NA,PIT,JAX,10,20,1544.23252,1559.023069,0.571758359,0.428241641,1516.171771,1587.083818,0,7
202310290PIT,2023-10-29,2023,0,0,NA,JAX,PIT,20,10,1559.023069,1544.23252,0.428241641,0.571758359,1587.083818,1516.171771,1,8
202310290SEA,2023-10-29,2023,0,1,NA,SEA,CLE,24,20,1536.769425,1526.589119,0.606535553,0.393464447,1549.016055,1514.342489,1,7
202310290SEA,2023-10-29,2023,0,0,NA,CLE,SEA,20,24,1526.589119,1536.769425,0.393464447,0.606535553,1514.342489,1549.016055,0,7
202310290SF,2023-10-29,2023,0,1,NA,SF,CIN,17,31,1664.474234,1586.670725,0.694669857,0.305330143,1624.238487,1626.906472,0,8
202310290SF,2023-10-29,2023,0,0,NA,CIN,SF,31,17,1586.670725,1664.474234,0.305330143,0.694669857,1626.906472,1624.238487,1,7
202310290TEN,2023-10-29,2023,0,1,NA,TEN,ATL,28,23,1455.017372,1441.597413,0.610977172,0.389022828,1468.478259,1428.136525,1,7
202310290TEN,2023-10-29,2023,0,0,NA,ATL,TEN,23,28,1441.597413,1455.017372,0.389022828,0.610977172,1428.136525,1468.478259,0,8
202310290WSH,2023-10-29,2023,0,1,NA,WSH,PHI,31,38,1432.612282,1655.945596,0.286705296,0.713294704,1421.489078,1667.0688,0,8
202310290WSH,2023-10-29,2023,0,0,NA,PHI,WSH,38,31,1655.945596,1432.612282,0.713294704,0.286705296,1667.0688,1421.489078,1,8
202310300DET,2023-10-30,2023,0,1,NA,DET,OAK,26,14,1561.852341,1432.161877,0.754123802,0.245876198,1573.440076,1420.574141,1,8
202310300DET,2023-10-30,2023,0,0,NA,OAK,DET,14,26,1432.161877,1561.852341,0.245876198,0.754123802,1420.574141,1573.440076,0,8
202311020PIT,2023-11-02,2023,0,1,NA,PIT,TEN,20,16,1516.171771,1468.478259,0.656721058,0.343278942,1526.68306,1457.96697,1,8
202311020PIT,2023-11-02,2023,0,0,NA,TEN,PIT,16,20,1468.478259,1516.171771,0.343278942,0.656721058,1457.96697,1526.68306,0,8
202311050ATL,2023-11-05,2023,0,1,NA,ATL,MIN,28,31,1428.136525,1554.829456,0.412138224,0.587861776,1417.021323,1565.944659,0,9
202311050ATL,2023-11-05,2023,0,0,NA,MIN,ATL,31,28,1554.829456,1428.136525,0.587861776,0.412138224,1565.944659,1417.021323,1,9
202311050BAL,2023-11-05,2023,0,1,NA,BAL,SEA,37,3,1610.921871,1549.016055,0.67492126,0.32507874,1632.776557,1527.161369,1,9
202311050BAL,2023-11-05,2023,0,0,NA,SEA,BAL,3,37,1549.016055,1610.921871,0.32507874,0.67492126,1527.161369,1632.776557,0,8
202311050CAR,2023-11-05,2023,0,1,NA,CAR,IND,13,27,1390.182401,1395.70662,0.584766138,0.415233862,1357.630867,1428.258153,0,8
202311050CAR,2023-11-05,2023,0,0,NA,IND,CAR,27,13,1395.70662,1390.182401,0.415233862,0.584766138,1428.258153,1357.630867,1,9
